OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
42195,2018,CA,CCO,VNC,BALCOM,8020,2018/01/28 00:00:00+00,2018/01/28 00:00:00+00,14, 18-0008020,0,0.76601404,6,1,,247.5953685,-4552.782255
42196,2018,CA,CCO,VNC,YOSEMITE,75024,2018/09/18 00:00:00+00,2018/09/18 00:00:00+00,14,Undetermined 18-0075024,61,60.456421,2,1,,2678.19165,-359448.7432
42197,2018,CA,CCO,VNC,CORONADO,45455,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,14,VCFD Cause undetermin post investig.  18-0045455,3,1.8508033,6,1,,429.9838071,-11019.99584
42198,2018,CA,CCO,VNC,MAIN,852,2018/01/03 00:00:00+00,2018/01/03 00:00:00+00,14,Cause under investigation 18-0000852,0,0.03201193,6,1,,53.13506409,-190.2271319
42199,2018,CA,CCO,VNC,HARBOR,51011,2018/07/02 00:00:00+00,2018/07/02 00:00:00+00,14, 18-0051011,0,0.25608459,6,1,,159.4179311,-1520.051799
42200,2018,CA,CCO,VNC,GUIBERSON,13256,2018/02/15 00:00:00+00,2018/02/15 00:00:00+00,9,Unintentional 18-0013256,0,0.16792823,1,1,,142.8703054,-1000.276772
42201,2018,CA,CCO,VNC,DUNES,55199,2018/07/15 00:00:00+00,2018/07/15 00:00:00+00,14,VCFD Cause undetermin post investig.  18-0055199,0,0.001514838,6,1,,11.00426013,-8.983548081
42202,2018,CA,CCO,VNC,STEARNS,91457,2018/11/08 00:00:00+00,2018/11/08 00:00:00+00,9,Intentional 18-0091457,0,0.22001319,6,1,,150.9773755,-1307.311623
42203,2018,CA,CCO,VNC,LYNN,94498,2018/11/12 00:00:00+00,2018/11/13 00:00:00+00,14,Cause under investigation 18-0094498,10,10.079551,1,1,,1568.163808,-59764.06741
42204,2018,CA,CCO,VNC,LEMON,52451,2018/07/06 00:00:00+00,2018/07/06 00:00:00+00,14,  18-0052451,1,0.17055945,1,1,,124.2336404,-1014.896233
42205,2018,CA,CCO,VNC,TAPO,600308,2018/08/01 00:00:00+00,2018/08/01 00:00:00+00,14,Undetermined 18-0060308,10,9.7224789,1,1,,1328.158567,-57816.23207
42206,2018,CA,CCO,VNC,HARBOR,50282,2018/06/29 00:00:00+00,2018/06/30 00:00:00+00,14,VCFD Cause undetermin post investig.  18-0050282,7,7.0504003,6,1,,1354.343207,-41849.57726
42207,2018,CA,CCO,VNC,TELEGRAPH,45427,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,14,VCFD Cause undetermin post investig.  18-0045427,2,7.0573044,1,1,,1164.156055,-42011.06094
42208,2018,CA,CCO,VNC,SOUTH,84903,2018/10/19 00:00:00+00,2018/10/19 00:00:00+00,14,Undetermined 18-0084903,6,5.8421955,1,1,,928.5863068,-34761.70928
42209,2018,CA,CCO,VNC,SULPHUR,50117,2018/06/28 00:00:00+00,2018/06/28 00:00:00+00,2,Equipment 18-0050117,0.25,0.093979701,6,1,,117.0631837,-560.4630312
42210,2018,CA,CCO,VNC,FAIRVIEW,59786,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,9,Unintentional 18-0059786,1,0.29367149,6,1,,259.9302379,-1752.268564
42211,2018,CA,CCO,VNC,HOPPER,11091,2018/02/07 00:00:00+00,2018/02/07 00:00:00+00,2,Failure of equipment or heat source 18-0011091,0,0.2350992,1,1,,151.2154105,-1400.922246
42212,2018,CA,CCO,VNC,LUNA,55501,2018/07/16 00:00:00+00,2018/07/16 00:00:00+00,9,Unintentional 18-0055501,0,0.52264482,6,1,,232.3855933,-3118.198592
42213,2018,CA,CCO,VNC,CASITAS,63735,2018/08/12 00:00:00+00,2018/08/13 00:00:00+00,14,Undetermined 18-0063735,15,15.85888,2,1,,1858.485503,-94576.94384
42214,2018,CA,CCO,VNC,TREE,46016,2018/06/14 00:00:00+00,2018/06/14 00:00:00+00,2,Equipment 18-0046016,0.5,0.72311854,1,1,,248.1424041,-4312.630645
42215,2018,CA,CCO,VNC,NO NAME,59765,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,9,Unintentional 18-0059765,0,0.002526515,6,1,,14.07264127,-15.06877452
42216,2018,CA,CCO,VNC,ROBLAR,57020,2018/07/21 00:00:00+00,2018/07/21 00:00:00+00,14,VCFD Cause undetermin post investig.  18-0057020,0,1.5275437,6,1,,461.112039,-9112.692002
42217,2018,CA,CCO,VNC,BALCOM,113691,2017/12/22 00:00:00+00,2017/12/22 00:00:00+00,14, 17-0113691,0,0.37884146,6,1,,221.1435717,-2253.477832
42218,2018,CA,CCO,VNC,HILL,90993,2018/11/08 00:00:00+00,2018/11/22 00:00:00+00,14,Undetermined 18-0090993,4381.2,4310.0552,7,1,,46113.6566,-25567604.16
42219,2018,CA,CCO,VNC,SOUTH,113365,2017/12/21 00:00:00+00,2017/12/21 00:00:00+00,14, 17-0113365,0,0.01809152,6,1,,39.374425,-107.6500183
42220,2018,CA,CCO,VNC,KUEHNER,104479,2018/12/14 00:00:00+00,2018/12/14 00:00:00+00,14,Cause undetermined after investigation 18-0104479,0,0.009721164,6,1,,30.47280642,-57.75825796
42221,2018,CA,CCO,VNC,BURSON,53236,2018/07/08 00:00:00+00,2018/07/08 00:00:00+00,2,Failure of equipment or heat source 18-0053236,0,0.1438642,6,1,,123.3428624,-858.6603441
42222,2018,CA,CCO,KRN,TARINA,1831160,2018/08/03 00:00:00+00,2018/08/04 00:00:00+00,14,,3516,3516.1626,1,1,,28431.02072,-21457138.82
42223,2018,CA,CCO,KRN,WELDON,1821058,2018/05/31 00:00:00+00,2018/05/31 00:00:00+00,14,,0.6,0.45585954,1,1,,264.1837143,-2801.512496
42224,2018,CA,CCO,KRN,,1806355,2018/02/14 00:00:00+00,2018/02/14 00:00:00+00,14,,0.1,0.53933132,1,1,,246.5845047,-3298.580462
42225,2018,CA,CCO,KRN,PINE,1833137,2018/08/16 00:00:00+00,2018/08/17 00:00:00+00,14,,114,111.36945,1,1,,4610.244221,-682778.5575
42226,2018,CA,CCO,KRN,LEBEC,1827138,2018/07/08 00:00:00+00,2018/07/09 00:00:00+00,14,,63,45.503654,1,1,,3366.941602,-274105.6591
42227,2018,CA,CCO,KRN,HILL,1820592,2018/05/28 00:00:00+00,2018/05/28 00:00:00+00,14,,1.67,1.7622575,1,1,,597.9842358,-10729.02633
42228,2018,CA,CCO,KRN,ROUND,1836901,2018/09/12 00:00:00+00,2018/09/14 00:00:00+00,14,,200,201.60825,1,1,,6145.703688,-1235116.996
42229,2018,CA,CCO,KRN,OILFIELD INC,1813933,2018/04/10 00:00:00+00,2018/04/10 00:00:00+00,14,,4.7,4.7171197,1,1,,1332.914996,-28880.41804
42230,2018,CA,CCO,KRN,OIL,1830394,2018/07/29 00:00:00+00,2018/07/29 00:00:00+00,14,,2,2.9326894,1,1,,547.7274997,-17942.45432
42231,2018,CA,CCO,KRN,DIRT,1836783,2018/09/11 00:00:00+00,2018/09/11 00:00:00+00,14,,4.1,2.3664727,1,1,,604.2970887,-14472.71846
42232,2018,CA,CCO,KRN,NATIONAL,1835032,2018/08/30 00:00:00+00,2018/08/30 00:00:00+00,14,,1.2,1.1191587,1,1,,651.8831721,-6804.247205
42233,2018,CA,CCO,KRN,PEPPER,1822281,2018/06/08 00:00:00+00,2018/06/08 00:00:00+00,14,,30,29.908375,1,1,,2006.430608,-182452.8378
42234,2018,CA,CCO,KRN,,1812473,2018/03/30 00:00:00+00,2018/03/30 00:00:00+00,14,,0.01,0.22155429,1,1,,154.9916892,-1359.711843
42235,2018,CA,CCO,KRN,,1817394,2018/05/05 00:00:00+00,2018/05/05 00:00:00+00,14,,13.67,13.650569,1,1,,1290.199826,-84063.82891
42236,2018,CA,CCO,KRN,ANNETTE,1833751,2018/08/20 00:00:00+00,2018/08/20 00:00:00+00,14,,2.2,2.2306974,1,1,,736.7799316,-13722.78604
42237,2018,CA,CCO,KRN,,1831314,2018/08/04 00:00:00+00,2018/08/04 00:00:00+00,14,,17.8,17.674734,1,1,,1436.407393,-108406.7949
42238,2018,CA,CCO,KRN,LAKE,1821033,2018/05/31 00:00:00+00,2018/05/31 00:00:00+00,14,,2,1.9465406,1,1,,524.0076847,-11755.98959
42239,2018,CA,CCO,KRN,SOUTH,1823733,2018/06/18 00:00:00+00,2018/06/18 00:00:00+00,14,,2.1,2.0755651,1,1,,646.237803,-12767.70839
42240,2018,CA,CCO,KRN,DERBY,1822033,2018/06/06 00:00:00+00,2018/06/06 00:00:00+00,14,,14,19.211361,1,1,,1414.911794,-116674.3076
42241,2018,CA,CDF,TCU,RIATA,10761,2018/09/09 00:00:00+00,2018/09/12 00:00:00+00,9,Shooting,,14.587197,1,1,,1482.612768,-95533.8305
42242,2018,CA,CDF,TCU,WHISKEY,12172,2018/10/15 00:00:00+00,2018/10/26 00:00:00+00,14,,,9.7090664,1,1,,1434.891921,-63859.16557
42243,2018,CA,CDF,TCU,LAKE,8688,2018/07/24 00:00:00+00,2018/07/27 00:00:00+00,14,,,18.63135,1,1,,1576.743803,-120492.356
42244,2018,CA,CDF,TCU,CARTER,7906,2018/06/07 00:00:00+00,2018/06/11 00:00:00+00,9,Fireworks,,20.334785,1,1,,2655.993448,-132330.2515
42245,2018,CA,CDF,TCU,WILDCAT,12072,2018/10/12 00:00:00+00,2018/10/13 00:00:00+00,9,Shooting,,26.817595,1,1,,2404.645297,-174208.9858
42246,2018,CA,CDF,TCU,WAVERLY,7477,2018/06/29 00:00:00+00,2018/08/09 00:00:00+00,2,,,11759.618,1,1,,80615.12226,-76775934.08
42247,2018,CA,CDF,TCU,FLAT,7231,2018/06/24 00:00:00+00,2018/07/04 00:00:00+00,14,,,163.38231,1,1,,5187.786632,-1060494.682
42248,2018,CA,CDF,TCU,HORSE,7237,2018/06/25 00:00:00+00,2018/07/05 00:00:00+00,14,,,79.39225,1,1,,4180.068204,-517755.748
42249,2018,CA,CDF,TCU,COOPERSTOWN ,8239,2018/07/16 00:00:00+00,2018/07/21 00:00:00+00,7,,,106.99549,1,1,,8291.950435,-693241.5024
42250,2018,CA,CDF,TCU,SOUTH,9310,2018/08/06 00:00:00+00,2018/08/08 00:00:00+00,10,,,292.31235,1,1,,9973.39962,-1910538.719
42251,2018,CA,CDF,TCU,TULLOCH,10699,2018/09/09 00:00:00+00,2018/09/13 00:00:00+00,10,,,574.9939,1,1,,11489.87213,-3736588.598
42252,2018,CA,CDF,TCU,PARROTTS,9242,2018/08/05 00:00:00+00,2018/08/20 00:00:00+00,14,,,135.98715,1,1,,7376.473826,-890110.692
42253,2018,CA,LRA,ORC,RIDGE ROUTE ,18009321,2018/01/23 00:00:00+00,2018/01/23 00:00:00+00,14,,0.16,0.16795361,6,1,,137.6262854,-982.7816217
42254,2018,CA,LRA,ORC,CREEK,18011407,2018/01/28 00:00:00+00,2018/01/28 00:00:00+00,14,,,0.41425666,1,1,,220.265598,-2417.063268
42255,2018,CA,LRA,ORC,CANADA IC ,18020678,2018/02/20 00:00:00+00,2018/02/20 00:00:00+00,14,,,0.02049659,1,1,,41.21805639,-120.0136167
42256,2018,CA,CCO,ORC,EL TORO IC ,18009721,2018/01/24 00:00:00+00,2018/01/24 00:00:00+00,14,,,0.09832976,6,1,,160.2417947,-575.6901151
42257,2018,CA,LRA,ORC,LA RAMBLA,18020054,2018/02/19 00:00:00+00,2018/02/19 00:00:00+00,14,,,0.007379493,6,1,,26.79817314,-42.97646137
42258,2018,CA,LRA,ORC,SOUTH HAMPTON CT ,18034763,2018/03/27 00:00:00+00,2018/03/27 00:00:00+00,14,,,0.004819541,6,1,,20.91367834,-28.18972603
42259,2018,CA,DOD,MCP,MCP BASILONE GATE,18034804,2018/03/28 00:00:00+00,2018/03/28 00:00:00+00,14,,,0.023539865,6,1,,65.18328395,-137.170187
42260,2018,CA,CCO,ORC,ALISO ,18060414,2018/06/02 00:00:00+00,2018/06/10 00:00:00+00,14,,,175.71863,1,1,,6151.017892,-1026564.411
42261,2018,CA,CCO,ORC,SANTIAGO,18064103,2018/06/11 00:00:00+00,2018/06/14 00:00:00+00,14,,,154.96573,1,1,,6139.694517,-909667.8474
42262,2018,CA,CCO,ORC,TALBERT PARK SOUTH,18042073,2018/04/15 00:00:00+00,2018/04/15 00:00:00+00,14,,,7.5180831,1,1,,1573.872147,-44015.60631
42263,2018,CA,CCO,ORC,SANTIAGO CANYON,18075816,2018/07/11 00:00:00+00,2018/07/11 00:00:00+00,14,,,0.21254671,1,1,,183.467869,-1247.736829
42264,2018,CA,CCO,ORC,ALICIA,18075266,2018/07/09 00:00:00+00,2018/07/09 00:00:00+00,14,,,0.31925339,1,1,,223.1387156,-1866.588843
42265,2018,CA,CCO,ORC,COTO,18086089,2018/08/05 00:00:00+00,2018/08/05 00:00:00+00,14,,0.7,0.74064201,1,1,,315.0813947,-4328.853769
42266,2018,CA,DOD,MCP,SAN MATEO CAMPGROUND,18084669,2018/08/02 00:00:00+00,2018/08/02 00:00:00+00,14,,,2.9091108,1,1,,1011.666673,-16943.58295
42267,2018,CA,LRA,ORC,JAMBOREE,18086167,2018/08/05 00:00:00+00,2018/08/05 00:00:00+00,14,,,0.074742429,1,1,,83.69238422,-437.0794452
42268,2018,CA,CCO,ORC,B2 - YORBA,18101904,2018/09/15 00:00:00+00,2018/09/15 00:00:00+00,14,,,0.097130924,1,1,,145.5486253,-572.3958477
42269,2018,CA,CCO,ORC,BLUFF COVE ,18017518,2018/02/12 00:00:00+00,2018/02/12 00:00:00+00,14,,,0.006579903,1,1,,27.5346213,-38.06606961
42270,2018,CA,CCO,ORC,COSTCO,18107545,2018/09/29 00:00:00+00,2018/09/29 00:00:00+00,14,,,0.011728067,1,1,,41.29670141,-68.83444762
42271,2018,CA,CCO,ORC,AMENO,18130289,2018/11/26 00:00:00+00,2018/11/26 00:00:00+00,14,,,0.79296416,1,1,,382.6319972,-4619.920487
42272,2018,CA,CCO,ORC,LAGUNA ,,2018/06/06 00:00:00+00,2018/06/06 00:00:00+00,14,1806212* inc#,,1.1189167,1,1,,893.3213481,-6541.982674
42273,2018,CA,CCO,ORC,LIVE OAK,18064947,2018/06/16 00:00:00+00,2018/06/14 00:00:00+00,14,,,1.7123965,1,1,,641.9538856,-10030.02303
42274,2018,CA,CDF,LNU,RESERVOIR,7083,2018/05/28 00:00:00+00,2018/05/28 00:00:00+00,14,,,5.4269586,1,1,,1364.73917,-36585.66427
42275,2018,CA,CDF,LNU,BERREYESSA,7389,2018/06/01 00:00:00+00,2018/06/01 00:00:00+00,14,,,2.7596102,1,1,,631.395209,-18331.96685
42276,2018,CA,CDF,LNU,BELLAGIO,6606,2018/05/21 00:00:00+00,2018/05/21 00:00:00+00,14,,,12.949141,1,1,,1122.059352,-84896.20894
42277,2018,CA,CDF,LNU,EIGHTY EIGHT,10755,2018/07/18 00:00:00+00,2018/07/21 00:00:00+00,14,,,822.23004,2,1,,14173.429,-5458161.714
42278,2018,CA,CDF,LNU,COUNTY,9502,2018/06/30 00:00:00+00,2018/07/11 00:00:00+00,14,,,89831.148,2,1,,213735.978,-597104332.2
42279,2018,CA,CDF,LNU,MADISON,7376,2018/06/01 00:00:00+00,2018/06/01 00:00:00+00,14,,,12.085174,1,1,,1540.652241,-80274.01933
42280,2018,CA,CDF,LNU,STEELE,11447,2018/07/28 00:00:00+00,2018/08/01 00:00:00+00,14,,,136.79541,1,1,,6334.075951,-905504.5011
42281,2018,CA,CDF,LNU,NELSON,12354,2018/08/10 00:00:00+00,2018/08/12 00:00:00+00,14,,,2158.4294,2,1,,20988.60057,-14209553.98
42282,2018,CA,CDF,LNU,CACHE,13335,2018/08/26 00:00:00+00,2018/08/28 00:00:00+00,14,,,103.55011,2,1,,3283.024803,-694614.7933
42283,2018,CA,CDF,LNU,MADRONA,12719,2018/08/16 00:00:00+00,2018/08/16 00:00:00+00,14,,,12.975188,1,1,,2142.988481,-86107.62939
42284,2018,CA,CDF,LNU,EAST,12207,2018/08/08 00:00:00+00,2018/08/09 00:00:00+00,14,,,40.674423,1,1,,2684.220775,-270520.5662
42285,2018,CA,CDF,LNU,SYAR,12271,2018/08/09 00:00:00+00,2018/08/09 00:00:00+00,14,,,10.19067,1,1,,1477.778309,-67013.95324
42286,2018,CA,CDF,LNU,GRADE,13577,2018/08/30 00:00:00+00,2018/08/30 00:00:00+00,14,,,58.435104,1,1,,2643.87497,-390224.6536
42287,2018,CA,CDF,LNU,RIDGE,3781,2018/09/02 00:00:00+00,2018/09/03 00:00:00+00,14,,,35.200436,2,1,,2267.598131,-235904.9881
42288,2018,CA,CDF,LNU,CARDER,,2018/07/21 00:00:00+00,2018/07/21 00:00:00+00,14,,,50.16753,1,1,,3998.393455,-335833.1081
42289,2018,CA,CDF,LNU,KELSEY,13848,2018/09/03 00:00:00+00,2018/09/03 00:00:00+00,14,,,24.470213,1,1,,2566.616844,-163837.8665
42290,2018,CA,CDF,LNU,SNELL,14193,2018/09/08 00:00:00+00,2018/09/15 00:00:00+00,14,,,2488.218,2,1,,24727.28578,-16563853.27
42291,2018,CA,CDF,LNU,RIVER,8653,2018/07/27 00:00:00+00,2018/08/10 00:00:00+00,14,MENDOCINO_COMPLEX,48920,48920.391,7,1,,123952.4179,-328776999.4
42292,2018,CA,CDF,LNU,RANCH,8646,2018/07/27 00:00:00+00,2018/09/19 00:00:00+00,14,MENDOCINO_COMPLEX,410203,410202.47,7,1,,450086.7901,-2774859061
42293,2018,CA,CDF,RRU,EUCLID,74609,2018/06/13 00:00:00+00,2018/06/23 00:00:00+00,14,,0.01,156.37726,1,1,,8280.471149,-921320.5784
42294,2018,CA,CDF,RRU,PATTERSON,62932,2018/05/17 00:00:00+00,2018/05/18 00:00:00+00,2,,1261,1260.9869,7,1,,15872.30504,-7382636.432
42295,2018,CA,CDF,RRU,SKYLINE LRA,90869,,,14,,,281.6225,2,1,,7178.546611,-1656089.55
42296,2018,CA,CDF,RRU,SOBOBA,116469,2018/09/14 00:00:00+00,2018/09/15 00:00:00+00,14,,30,21.580156,1,1,,1856.193763,-126697.3213
42297,2018,CA,CCO,LAC,RAMBLA,48048,2018/02/13 00:00:00+00,2018/02/13 00:00:00+00,11,,0.025,0.025269888,1,1,,62.40671506,-149.3423322
42298,2018,CA,CCO,LAC,BRIDGE,118530,2018/04/19 00:00:00+00,2018/04/20 00:00:00+00,11,,7.6,7.7679405,1,1,,1735.42714,-46535.15698
42299,2018,CA,CCO,LAC,HEFFNER,134007,2018/05/04 00:00:00+00,2018/05/05 00:00:00+00,14,,18.49,17.868298,1,1,,2311.124146,-106552.0441
42300,2018,CA,CCO,LAC,COMMERCE,136301,2018/05/06 00:00:00+00,2018/05/06 00:00:00+00,11,,0.5,14.203314,1,1,,3047.442358,-84695.19177
42301,2018,CA,CCO,LAC,SOUTH,171655,2018/06/09 00:00:00+00,2018/06/12 00:00:00+00,14,,200,175.11594,7,1,,4169.410776,-1042451.64
42302,2018,CA,CCO,LAC,VIEW,157745,2018/05/27 00:00:00+00,2018/05/27 00:00:00+00,2,,0.2,0.11315951,1,1,,167.7954393,-667.635587
42303,2018,CA,CCO,LAC,SUN,184429,2018/06/21 00:00:00+00,2018/06/21 00:00:00+00,14,,0.1,0.91274685,1,1,,543.8060373,-5428.991064
42304,2018,CA,CCO,LAC,PICO,221025,2018/07/23 00:00:00+00,2018/07/23 00:00:00+00,14,,128,90.717674,7,1,,4912.35046,-540422.6529
42305,2018,CA,CCO,LAC,DULCE,250407,2018/08/18 00:00:00+00,2018/08/18 00:00:00+00,15,,9.9,9.1790104,1,1,,2078.39088,-54783.72547
42306,2018,CA,CCO,LAC,VANTAGE,273301,2018/09/08 00:00:00+00,2018/09/08 00:00:00+00,3,,0.25,0.11957964,1,1,,105.7890061,-705.2317264
42307,2018,CA,CCO,LAC,STONE,166129,2018/06/04 00:00:00+00,2018/06/05 00:00:00+00,2,,1352,1350.6475,7,1,,23581.68765,-8076638.405
42308,2018,CA,CCO,LAC,QUAIL,314199,2018/10/16 00:00:00+00,2018/10/16 00:00:00+00,14,,0.25,2.1553471,1,1,,860.1125735,-12957.91236
42309,2018,CA,CCO,LAC,WELDON,331818,2018/11/01 00:00:00+00,2018/11/01 00:00:00+00,2,,0.1,0.086400926,1,1,,97.58977962,-514.1816122
42310,2018,CA,CCO,LAC,CHARLIE,288255,2018/09/22 00:00:00+00,2018/09/23 00:00:00+00,14,,3380,3350.5283,7,1,,30913.28294,-20020954.23
42311,2018,CA,CCO,LAC,WOOLSEY,338981,2018/11/08 00:00:00+00,2018/11/08 00:00:00+00,14,VNC INC# 00091023    18-0091023 VNC end date 1/4/2019,96949,96949,7,1,,250299.9525,-573850675.4
42312,2018,CA,CCO,LAC,MUREAU,307419,2018/10/10 00:00:00+00,2018/10/10 00:00:00+00,11,,0.25,0.13359658,1,1,,125.8020973,-791.4054734
42313,2018,CA,CCO,LAC,SANTA MARIA,330515,2018/10/31 00:00:00+00,2018/10/31 00:00:00+00,14,,2,1.3472339,1,1,,601.4218108,-7975.653384
42314,2018,CA,CCO,LAC,COPCO,345491,2018/11/07 00:00:00+00,2018/11/14 00:00:00+00,9,,0.1,6.9803448,1,1,,982.7724208,-41912.03016
42315,2018,CA,CCO,LAC,FAIRMONT,273722,2018/09/09 00:00:00+00,2018/09/09 00:00:00+00,14,,0.1,219.29871,7,1,,5748.201094,-1316299.027
42316,2018,CA,CCO,LAC,OAK,389425,2018/12/25 00:00:00+00,2018/12/25 00:00:00+00,11,,3.2,2.1808496,1,1,,582.6222011,-13017.63541
42317,2018,CA,CDF,SLU,LAGUNA,8161,2018/07/29 00:00:00+00,2018/07/29 00:00:00+00,2,Exhaust from mower,1.1,1.1161246,1,1,,341.5312333,-6844.777923
42318,2018,CA,CDF,SLU,SPRING,9544,2018/09/02 00:00:00+00,2018/09/02 00:00:00+00,10,Trailer lost wheel dragging along roadway ,48,46.997097,7,1,,6330.47287,-288214.0182
42319,2018,CA,CDF,SKU,WEST,4125,2018/06/19 00:00:00+00,2018/06/19 00:00:00+00,2,,2,2.1747725,1,1,,463.6472511,-15741.39097
42320,2018,CA,CDF,SKU,BLUE,3160,2018/05/15 00:00:00+00,2018/05/15 00:00:00+00,3,,3,2.7015908,1,1,,697.9276337,-19746.26428
42321,2018,CA,CDF,SKU,HIDDEN,747,2018/02/02 00:00:00+00,2018/02/02 00:00:00+00,5,,13,12.398717,1,1,,1845.621545,-90927.19267
42322,2018,CA,CDF,SKU,MUSTANG,1553,2018/03/07 00:00:00+00,2018/03/07 00:00:00+00,5,,1,1.0867343,1,1,,416.6704051,-7846.446326
42323,2018,CA,CDF,SKU,ORDWAY,1682,2018/03/12 00:00:00+00,2018/03/12 00:00:00+00,5,,2,2.1266067,1,1,,788.30657,-15349.07725
42324,2018,CA,CDF,SKU,PATTERSON,2593,2018/04/23 00:00:00+00,2018/04/23 00:00:00+00,5,,1,1.0942538,1,1,,707.7119345,-7933.92769
42325,2018,CA,CDF,SKU,FRANKLIN,3090,2018/05/13 00:00:00+00,2018/05/13 00:00:00+00,5,,1,1.0553107,1,1,,397.7360514,-7612.221538
42326,2018,CA,CDF,SKU,OBERLIN,3945,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,2,,2,2.2039936,1,1,,969.6600374,-16023.99371
42327,2018,CA,CDF,SKU,STEAMBOAT,4965,2018/07/15 00:00:00+00,2018/07/20 00:00:00+00,1,,224,223.86359,1,1,,5510.012537,-1626249.886
42328,2018,CA,CDF,SKU,GULCH,5289,2018/07/23 00:00:00+00,2018/07/26 00:00:00+00,1,,0,0.26562276,1,1,,206.8735016,-1931.434604
42329,2018,CA,CDF,SKU,NORTH,5290,2018/07/23 00:00:00+00,2018/07/26 00:00:00+00,1,,2,2.1486681,1,1,,608.2651436,-15630.52619
42330,2018,CA,CDF,SKU,IRON GATE,7599,2018/10/10 00:00:00+00,2018/10/12 00:00:00+00,2,,15,15.111814,1,1,,2238.149748,-110620.6263
42331,2018,CA,CDF,SKU,MARTIN,3698,2018/06/06 00:00:00+00,2018/06/07 00:00:00+00,5,,37,36.806835,1,1,,2467.357095,-266393.8644
42332,2018,CA,CDF,SKU,KLAMATHON,4641,2018/07/05 00:00:00+00,2018/07/21 00:00:00+00,5,,38008,38008.789,7,1,,154918.8474,-278368151.7
42333,2018,CA,CDF,BTU,DARK,10216,2018/07/10 00:00:00+00,2018/07/10 00:00:00+00,2, ,10,10.918872,1,1,,1120.652323,-74677.93911
42334,2018,CA,CDF,BTU,SIMMONS,10741,2018/07/19 00:00:00+00,2018/07/19 00:00:00+00,7, ,43,32.676868,5,1,,2331.361944,-222768.398
42335,2018,CA,CDF,TGU,LANE,6031,2018/06/24 00:00:00+00,2018/06/24 00:00:00+00,7,,,3416.6609,7,1,,39048.09845,-23818380.81
42336,2018,CA,CDF,BTU,SHIPPEE,9333,2018/06/26 00:00:00+00,2018/06/26 00:00:00+00,11, ,346,357.34384,5,1,,7414.673874,-2439297.342
42337,2018,CA,LRA,,KING,11860,2018/08/06 00:00:00+00,2018/08/10 00:00:00+00,9,Fed inc# 6894116,12,11.455335,1,1,,1352.031143,-67814.49925
42338,2018,CA,CDF,BDU,STERLING,12772,2018/08/31 00:00:00+00,2018/09/07 00:00:00+00,9,Fed inc# 6894129,69.5,69.483086,1,1,,6676.076104,-411727.9954
42339,2018,CA,CDF,BEU,AIRLINE,2666,2018/06/21 00:00:00+00,2018/06/22 00:00:00+00,11,,,1312.8408,7,1,,16057.37852,-8215163.472
42340,2018,CA,CDF,MVU,PASQUAL,11206,2018/07/29 00:00:00+00,2018/12/18 00:00:00+00,14,,,327.58612,6,1,,8737.094186,-1893313.043
42341,2018,CA,CDF,LMU,ROXIE,3881,2018/07/26 00:00:00+00,2018/07/27 00:00:00+00,14,,,256.1456,2,1,,6497.522843,-1786833.222
42342,2018,CA,CDF,LNU,SPRING 2,10121,2018/07/09 00:00:00+00,2018/07/11 00:00:00+00,14,,,97.330002,1,1,,5376.88824,-820077.3055
42343,2018,CA,CDF,BDU,VALLEY,9683,2018/07/06 00:00:00+00,2018/07/20 00:00:00+00,9, Fed inc # 10610,1348,1343.2081,1,1,,14286.15445,-7948315.917
42344,2018,CA,USF,INF,LOST,2037,2018/10/03 00:00:00+00,2018/11/28 00:00:00+00,1,11/9/2018 no smoke showing within the containment*,51.5,46.226082,1,1,,2382.431725,-298704.7363
42345,2018,CA,USF,INF,OWENS,1394,2018/07/31 00:00:00+00,2018/08/29 00:00:00+00,1,"312 Acre lightning caused fire, started on south *",312,308.78491,1,1,,9572.613477,-2001973.975
42346,2018,CA,USF,INF,GEORGES,1071,2018/07/08 00:00:00+00,2018/09/02 00:00:00+00,1,"Lightning started in dense, decadant bitterbrush *",2941,2942.3542,1,1,,35444.89272,-18534795.4
42347,2018,CA,USF,STF,LOST,,2018/07/12 00:00:00+00,2018/07/30 00:00:00+00,9,inc #  0000135*,7.4,6.8099933,1,1,,1454.231947,-44203.57198
42348,2018,CA,USF,STF,HUNTER,25,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,9,,4.24,4.4039311,1,1,,805.0831332,-28889.00897
42349,2018,CA,USF,STF,SODA,,2018/11/11 00:00:00+00,,14,inc # 0000275*,10.3,10.343463,1,1,,1725.985103,-67908.66943
42350,2018,CA,USF,STF,DONNELL,1702,2018/08/01 00:00:00+00,,14,,36450,36501.512,3,1,,266577.6364,-240469888.4
42351,2018,CA,USF,SHF,DELTA,1444,2018/09/05 00:00:00+00,,9, ,63458,63505.609,3,1,,213920.8684,-451652749.7
